 Mach Number             Cd Rocket - (Unpowered) Cd - Rocket (Powered)   Body Skin Friction      Nose Pressure Drag      Base Drag               Body Pressure Drag      Fin Pressure Drag       Interference Drag       Fin Skin Friction      
 0.00000000000000E+0000  6.89688361955550E-0001  6.74541402191965E-0001  4.31408122911005E-0001  0.00000000000000E+0000  2.12931793212320E-0002  4.17308270167615E-0002  1.99693650858345E-0005  6.79467793584832E-0002  1.27289483982982E-0001 
 4.00000000000000E-0002  5.13703169432361E-0001  4.95701748899347E-0001  3.05439855758228E-0001  0.00000000000000E+0000  2.53059017406190E-0002  2.95457065079431E-0002  2.04267692341183E-0005  4.81067772819209E-0002  1.05284501374416E-0001 
 8.00000000000000E-0002  6.95371921085703E-0001  6.80825726616256E-0001  4.67778743395919E-0001  0.00000000000000E+0000  2.04486399986410E-0002  4.52490177770717E-0002  2.36280193228870E-0005  7.36751520848572E-0002  8.81967398098913E-0002 
 1.20000000000000E-0001  6.74748025614985E-0001  6.60043095276226E-0001  4.57734154041966E-0001  0.00000000000000E+0000  2.06717865166697E-0002  4.42773879015010E-0002  3.23120226657879E-0005  7.20931292616097E-0002  7.99392558705728E-0002 
 1.60000000000000E-0001  6.58725471126727E-0001  6.43877667370960E-0001  4.48967417006282E-0001  0.00000000000000E+0000  2.08726340356494E-0002  4.34293668112420E-0002  4.92015989757373E-0005  7.07123681784894E-0002  7.46944834960887E-0002 
 2.00000000000000E-0001  6.45581582287298E-0001  6.30605898572438E-0001  4.41332533368860E-0001  0.00000000000000E+0000  2.10524041639823E-0002  4.26908317873382E-0002  7.69850617862245E-0005  6.95098740055955E-0002  7.09189538997353E-0002 
 2.40000000000000E-0001  6.34363087586336E-0001  6.19271100330638E-0001  4.34556651737575E-0001  0.00000000000000E+0000  2.12159004820162E-0002  4.20353894597038E-0002  1.18290795472014E-0004  6.84426726486681E-0002  6.79941824629007E-0002 
 2.80000000000000E-0001  6.24942625747967E-0001  6.09743055747921E-0001  4.28426827549661E-0001  0.00000000000000E+0000  2.13671373442676E-0002  4.14424413457393E-0002  1.75655356187207E-0004  6.74772253390715E-0002  6.60533388130411E-0002 
 3.20000000000000E-0001  6.16639275268401E-0001  6.01338706796787E-0001  4.22789436804713E-0001  0.00000000000000E+0000  2.15091182169855E-0002  4.08971271397482E-0002  2.51485931742388E-0004  6.65893362967423E-0002  6.46027708784703E-0002 
 3.60000000000000E-0001  6.09070744292759E-0001  5.93674179633278E-0001  4.17533764564615E-0001  0.00000000000000E+0000  2.16440670168966E-0002  4.03887372011713E-0002  3.48018347074063E-0004  6.57615679189268E-0002  6.33945892440754E-0002 
 4.00000000000000E-0001  6.02076418113481E-0001  5.86587675678328E-0001  4.12578835580263E-0001  0.00000000000000E+0000  2.17736479979945E-0002  3.99094386591524E-0002  4.67272170917075E-0004  6.49811666038913E-0002  6.23660571012633E-0002 
 4.40000000000000E-0001  5.95540991125345E-0001  5.79962989838231E-0001  4.07864391295518E-0001  0.00000000000000E+0000  2.18991256364438E-0002  3.94534026030872E-0002  6.11004830253721E-0004  6.42386416290441E-0002  6.14744251309985E-0002 
 4.80000000000000E-0001  5.89379460144405E-0001  5.73714425023958E-0001  4.03344849645023E-0001  0.00000000000000E+0000  2.20214754049189E-0002  3.90162198037945E-0002  7.80666931170015E-0004  6.35268138190912E-0002  6.06894345404074E-0002 
 5.20000000000000E-0001  5.83527729640482E-0001  5.67777342869862E-0001  3.98985227102512E-0001  0.00000000000000E+0000  2.21414604065869E-0002  3.85945062464505E-0002  9.77361175200264E-0004  6.28401732686457E-0002  5.99890014410869E-0002 
 5.60000000000000E-0001  5.77936497340569E-0001  5.62102011156169E-0001  3.94758336880258E-0001  0.00000000000000E+0000  2.22596850487831E-0002  3.81856321077498E-0002  1.20180730984113E-0003  6.21744380586406E-0002  5.93565979352959E-0002 
 6.00000000000000E-0001  5.72567143967791E-0001  5.56649466363624E-0001  3.90642825893112E-0001  0.00000000000000E+0000  2.23766332579775E-0002  3.77875318681638E-0002  1.45431543093755E-0003  6.15262450781651E-0002  5.87795924394352E-0002 
 6.40000000000000E-0001  5.66278032380496E-0001  5.50277793124597E-0001  3.86621772753982E-0001  0.00000000000000E+0000  2.24926961565946E-0002  3.73985686937063E-0002  1.73476964877246E-0003  6.08929292087521E-0002  5.71372959186891E-0002 
 6.80000000000000E-0001  5.60191813580074E-0001  5.44109415736216E-0001  3.82681668334907E-0001  0.00000000000000E+0000  2.26081924392469E-0002  3.70174358239056E-0002  2.04262364457866E-0003  6.02723627627478E-0002  5.55695305746884E-0002 
 7.20000000000000E-0001  5.54285298097825E-0001  5.38120958711652E-0001  3.78811662214273E-0001  0.00000000000000E+0000  2.27233836051050E-0002  3.66430836793882E-0002  2.37690900746802E-0003  5.96628367987480E-0002  5.40674227928429E-0002 
 7.60000000000000E-0001  5.48542212212793E-0001  5.32295994783309E-0001  3.75002997281486E-0001  3.09165748648941E-0006  2.28384855058106E-0002  3.62746651702455E-0002  2.73625650174688E-0003  5.90629720718341E-0002  5.26237440241835E-0002 
 8.00000000000000E-0001  5.43014164947856E-0001  5.26686005591051E-0001  3.71248579745961E-0001  7.72914371622354E-0005  2.29536772129002E-0002  3.59114941022866E-0002  3.11892963536082E-0003  5.84716513099888E-0002  5.12325415041970E-0002 
 8.40000000000000E-0001  5.37277177807244E-0001  5.20866906519286E-0001  3.67542648105737E-0001  2.50424256405642E-0004  2.30691079066969E-0002  3.51152965670298E-0002  3.52286915380301E-0003  5.78879670766535E-0002  4.98888647409183E-0002 
